,loss
2617,0.6087965965270996
2618,0.6418973803520203
2619,0.8104080557823181
2620,0.5750944018363953
2621,0.6310076713562012
2622,0.5016446709632874
2623,0.5167044401168823
2624,0.49479565024375916
2625,0.6716881990432739
2626,0.6186298727989197
2627,0.611607015132904
2628,0.6984398365020752
2629,0.6690996885299683
2630,0.7213692665100098
2631,0.7288771271705627
2632,0.6264641284942627
2633,1.1630430221557617
2634,0.5901607275009155
2635,0.5591393709182739
2636,0.5655491352081299
2637,0.6898484826087952
2638,0.5331165790557861
2639,0.7156411409378052
2640,0.5669957995414734
2641,0.49437788128852844
2642,0.538992702960968
2643,0.7128475904464722
2644,0.6113303899765015
2645,0.8252594470977783
2646,0.7186316251754761
2647,0.848930835723877
2648,0.7223213911056519
2649,0.8079604506492615
2650,0.7993189692497253
2651,0.8696509003639221
2652,0.8029769659042358
2653,0.8872138261795044
2654,0.7993568181991577
2655,0.811489462852478
2656,0.826012372970581
2657,0.7766896486282349
2658,0.9015175104141235
2659,0.8262121677398682
2660,0.7434354424476624
2661,0.7315875291824341
2662,0.7900874018669128
2663,0.7724223732948303
2664,0.8314058780670166
2665,0.9726360440254211
2666,0.8382704257965088
2667,0.7888985872268677
2668,0.7673925161361694
2669,0.7547138929367065
2670,0.7394055128097534
2671,0.7484586238861084
2672,0.7227718830108643
2673,0.623989999294281
2674,0.6543841361999512
2675,0.5323023200035095
2676,0.5809627175331116
2677,0.6977361440658569
2678,0.6588999629020691
2679,0.5385129451751709
2680,0.5147660970687866
2681,0.6414252519607544
2682,0.614313006401062
2683,0.6079646944999695
2684,0.737542450428009
2685,0.6210761070251465
2686,0.650081217288971
2687,0.7198905348777771
2688,0.6482104659080505
2689,0.8069828748703003
2690,0.9487467408180237
2691,0.793525218963623
2692,1.0223510265350342
2693,1.4240076541900635
2694,0.8528850078582764
2695,0.8617411255836487
2696,0.8583207130432129
2697,0.8319538831710815
2698,0.8552827835083008
2699,0.714666485786438
2700,0.7189458012580872
2701,0.742496132850647
2702,0.8730472922325134
2703,0.8504081964492798
2704,0.8152282238006592
2705,0.7601935863494873
2706,0.7817350029945374
2707,0.7615339756011963
2708,0.7275882959365845
2709,0.7468199133872986
2710,0.7466095089912415
2711,0.7656353116035461
2712,0.7144802808761597
2713,0.8307048678398132
2714,0.7502755522727966
2715,0.7933850884437561
2716,0.7063531279563904
2717,0.8384276628494263
2718,0.7338345050811768
2719,0.7669311761856079
2720,0.7106285095214844
2721,0.7393469214439392
2722,0.8237695693969727
2723,0.7899748086929321
2724,0.7649971842765808
2725,0.9206691980361938
2726,0.8828679919242859
2727,0.7705718278884888
2728,0.7298211455345154
2729,0.7900201082229614
2730,0.654434084892273
2731,0.6981070041656494
2732,0.756568431854248
2733,0.7835160493850708
2734,0.6638264656066895
2735,0.7603591084480286
2736,0.6105899214744568
2737,0.7598538398742676
2738,0.7861433029174805
2739,0.7964139580726624
2740,0.7740150690078735
2741,0.6819795370101929
2742,0.694658637046814
2743,0.6707873344421387
2744,0.6934598088264465
2745,0.737557590007782
2746,0.8521794080734253
2747,0.840074896812439
2748,0.6132762432098389
2749,0.7688084840774536
2750,0.7162548303604126
2751,1.05808424949646
2752,0.9255297780036926
2753,0.7455043196678162
2754,1.1928842067718506
2755,0.9619153141975403
2756,0.948196291923523
2757,0.9286559820175171
2758,0.9032773375511169
2759,0.8866857886314392
2760,0.7989119291305542
2761,0.8719914555549622
2762,1.018062949180603
2763,1.0128211975097656
2764,0.9270083904266357
2765,0.9308704733848572
2766,0.9971243143081665
2767,1.0255298614501953
2768,1.0021474361419678
2769,1.0360851287841797
2770,1.0173158645629883
2771,0.9382854700088501
2772,0.9018419981002808
2773,1.055138349533081
2774,0.862783670425415
2775,0.8176566362380981
2776,0.8690986633300781
2777,0.9206616282463074
2778,0.9163569211959839
2779,0.8767145276069641
2780,0.8799221515655518
2781,0.8846016526222229
2782,0.8066496849060059
2783,0.7725773453712463
2784,0.7702698707580566
2785,0.7935177683830261
2786,0.8176711797714233
2787,0.830534040927887
2788,0.8610580563545227
2789,0.7790800929069519
2790,0.7533196806907654
2791,0.7153427600860596
2792,0.7669786810874939
2793,1.039635419845581
2794,0.8466231822967529
2795,0.8696849346160889
2796,0.7100892663002014
2797,0.8251025676727295
2798,0.7113151550292969
2799,0.7517012357711792
2800,0.8321598172187805
2801,0.7729436755180359
2802,0.8227670192718506
2803,0.8457374572753906
2804,0.6829929351806641
2805,0.7125547528266907
2806,0.6695655584335327
2807,0.5983534455299377
2808,0.5617598295211792
2809,0.5389962792396545
2810,0.4932730197906494
2811,0.5470570921897888
2812,0.7721548676490784
2813,0.5161570906639099
2814,0.46646249294281006
2815,0.47965821623802185
2816,0.5150223970413208
2817,0.6353222727775574
2818,0.7346932888031006
2819,0.6051785945892334
2820,0.5880839824676514
2821,0.7558313608169556
2822,0.7815465331077576
2823,0.6931928992271423
2824,0.5705597400665283
2825,0.5732858777046204
2826,0.5679464936256409
2827,0.6056105494499207
2828,0.6591051816940308
2829,0.6299751400947571
2830,0.833874523639679
2831,0.6319743990898132
2832,0.520906925201416
2833,0.9640899300575256
2834,0.6964853405952454
2835,0.6202552318572998
2836,0.591728925704956
2837,0.6747550964355469
2838,0.7318927645683289
2839,0.6310910582542419
2840,0.557390570640564
2841,0.5181275606155396
2842,0.48752057552337646
2843,0.6067217588424683
2844,0.6170180439949036
2845,0.7352988719940186
2846,0.6627969741821289
2847,0.7388357520103455
2848,0.6717323064804077
2849,0.541888952255249
2850,0.45693013072013855
2851,0.45025837421417236
2852,0.522179365158081
2853,0.5055328607559204
2854,0.48684772849082947
2855,0.6142739057540894
2856,0.4957500994205475
2857,0.5117467641830444
2858,0.4250657260417938
2859,0.4232746958732605
2860,0.3802419602870941
2861,0.4363170266151428
2862,0.4512925446033478
2863,0.5334264636039734
2864,0.48417428135871887
2865,0.48660042881965637
2866,0.6092096567153931
2867,0.6692315340042114
2868,0.567396879196167
2869,0.5166416764259338
2870,0.5788233280181885
2871,0.4501981735229492
2872,0.43800827860832214
2873,0.4721547067165375
2874,0.4157349169254303
2875,0.5537314414978027
2876,0.6365087628364563
2877,0.46218085289001465
2878,0.5492472052574158
2879,0.6653279066085815
2880,0.7744367718696594
2881,0.6449329853057861
2882,0.587072491645813
2883,0.5956379175186157
2884,0.5258694887161255
2885,0.7246633768081665
2886,0.5936301946640015
2887,0.6743452548980713
2888,0.6885082125663757
2889,0.7866771817207336
2890,0.8123974800109863
2891,0.7556151151657104
2892,0.5986210107803345
2893,0.8002761006355286
2894,0.9437605142593384
2895,0.6571952700614929
2896,0.7302772402763367
2897,0.7494446039199829
2898,0.9074059128761292
2899,0.7133948802947998
2900,0.7514055967330933
2901,0.7873615622520447
2902,0.8540350794792175
2903,0.732739269733429
2904,0.7012780904769897
2905,0.7387183904647827
2906,0.7603710293769836
2907,0.8206695914268494
2908,0.9178050756454468
2909,0.9020816683769226
2910,0.8228145837783813
2911,0.8178844451904297
2912,0.7292024493217468
2913,0.7072957754135132
2914,0.6667764782905579
2915,0.6936829090118408
2916,0.6057735085487366
2917,0.5486101508140564
2918,0.5670972466468811
2919,0.666694700717926
2920,0.740576982498169
2921,0.8394513726234436
2922,0.8363609313964844
2923,0.9109615683555603
2924,0.7580640912055969
2925,0.7629998326301575
2926,0.8888379335403442
2927,0.7900492548942566
2928,0.8629580140113831
2929,0.891112208366394
2930,0.8696956634521484
2931,0.9384867548942566
2932,0.7606467604637146
2933,0.688193678855896
2934,0.7139937877655029
2935,0.636858344078064
2936,0.7623686790466309
2937,0.6197320222854614
2938,0.5862049460411072
2939,0.6370499730110168
2940,0.7408208847045898
2941,0.6034577488899231
2942,0.7588810920715332
2943,0.6050196886062622
2944,0.6884358525276184
2945,0.7062469124794006
2946,0.6044216752052307
2947,0.6619336009025574
2948,0.7107423543930054
2949,0.6508282423019409
2950,0.5633920431137085
2951,0.5280419588088989
2952,0.6358682513237
2953,0.5379183888435364
2954,0.685278594493866
2955,0.6675271391868591
2956,0.7490236759185791
2957,0.9464318752288818
2958,0.9115957617759705
2959,0.7491670250892639
2960,0.8121898770332336
2961,0.7696353197097778
2962,0.8378884792327881
2963,0.8952354192733765
2964,0.7675607204437256
2965,0.9711707830429077
2966,0.7894330620765686
2967,0.7696619033813477
2968,0.6616347432136536
2969,0.6645716428756714
2970,0.7011123299598694
2971,0.6189733147621155
2972,0.6126593947410583
2973,0.6110670566558838
2974,0.5974576473236084
2975,0.6199663281440735
2976,0.5689280033111572
2977,0.7668941020965576
2978,0.6575319766998291
2979,0.6896235942840576
2980,0.586050808429718
2981,0.6912773847579956
2982,0.6566815376281738
2983,0.7289426922798157
2984,0.9366742372512817
2985,0.7643768191337585
2986,0.7785962820053101
2987,0.6907725930213928
2988,0.6931721568107605
2989,0.6727818846702576
2990,0.665371835231781
2991,0.6332727074623108
2992,0.6466341018676758
2993,0.6551318764686584
2994,0.7028114795684814
2995,0.664245069026947
2996,0.6315065622329712
2997,0.5302201509475708
2998,0.5398178696632385
2999,0.9477643966674805
3000,0.8477450609207153
3001,0.9551467299461365
3002,0.9035626649856567
3003,0.7819755673408508
3004,1.0359681844711304
3005,0.9191833138465881
3006,0.6804810762405396
3007,0.6273621916770935
3008,0.8887068629264832
3009,0.7019485831260681
3010,0.8105266690254211
3011,0.7757492661476135
3012,0.6612234115600586
3013,0.6287081837654114
3014,0.6463689208030701
3015,0.6235840916633606
3016,0.6936835646629333
3017,0.6773983240127563
3018,0.7953759431838989
3019,0.7203121185302734
3020,0.7876923084259033
3021,0.7865741848945618
3022,0.6165769696235657
3023,0.7048823833465576
3024,0.7262002229690552
3025,0.8351776599884033
3026,0.7826457023620605
3027,0.7342950105667114
3028,0.9050447940826416
3029,0.7652777433395386
3030,0.7259169816970825
3031,0.7612219452857971
3032,0.7952333688735962
3033,0.7203612923622131
3034,0.7166095972061157
3035,0.8001590967178345
3036,0.8472978472709656
3037,0.8742757439613342
3038,0.9482963681221008
3039,0.9443780779838562
3040,1.0146420001983643
3041,0.8893064856529236
3042,0.8533810377120972
3043,0.9122781753540039
3044,0.8139000535011292
3045,0.9120237827301025
3046,0.7976912260055542
3047,0.7412295937538147
3048,0.6545776128768921
3049,0.6288015246391296
3050,0.682259202003479
3051,0.6209260821342468
3052,0.5707268118858337
3053,0.7030268907546997
3054,0.5413114428520203
3055,0.5239005088806152
3056,0.4840404987335205
3057,0.6934955716133118
3058,0.8310508131980896
3059,0.7643130421638489
3060,0.7472020387649536
3061,0.7174757719039917
3062,0.6935943365097046
3063,0.7420997023582458
3064,0.9160320162773132
3065,0.8090690970420837
3066,0.8093504309654236
3067,0.7639498710632324
3068,0.7563815712928772
3069,0.8280621767044067
3070,0.8736385703086853
3071,0.8448007106781006
3072,0.8812954425811768
3073,0.932244062423706
3074,0.8520695567131042
3075,0.805777370929718
3076,0.7752987146377563
3077,1.0300605297088623
3078,0.7524711489677429
3079,0.9743320345878601
3080,0.9702480435371399
3081,0.8120244145393372
3082,0.7196189761161804
3083,0.7404464483261108
3084,0.8603081703186035
3085,0.8396099805831909
3086,0.8151598572731018
3087,0.8087294697761536
3088,0.8026590347290039
3089,0.7507859468460083
3090,0.8888065814971924
3091,0.8575317859649658
3092,0.852712094783783
3093,0.7037786841392517
3094,0.724359929561615
3095,0.758552610874176
3096,0.724722683429718
3097,0.6653280854225159
3098,0.717268705368042
3099,0.7170836329460144
3100,0.732892632484436
3101,0.6725904941558838
3102,0.6098506450653076
3103,0.5927531719207764
3104,0.5674940943717957
3105,0.6125186681747437
3106,0.5164342522621155
3107,0.5001225471496582
3108,0.5715505480766296
3109,0.433260440826416
3110,0.4192424416542053
3111,0.6958965063095093
3112,0.514053463935852
3113,0.5202957987785339
3114,0.5336635708808899
3115,0.5506084561347961
3116,0.4480609595775604
3117,0.6339867115020752
3118,0.6875588297843933
3119,0.5848385095596313
3120,0.671150267124176
3121,0.8063091039657593
3122,0.545111894607544
3123,0.5590814352035522
3124,0.42223432660102844
3125,0.3580082356929779
3126,0.49587076902389526
3127,0.3742388188838959
3128,0.47203755378723145
3129,0.5348537564277649
3130,0.544931948184967
3131,0.9513513445854187
3132,0.7476916909217834
3133,0.8296461701393127
3134,0.9253373742103577
3135,0.7872555255889893
3136,0.658340573310852
3137,0.6135961413383484
3138,0.8491888642311096
3139,0.7350392937660217
3140,0.7167636752128601
3141,0.9289688467979431
3142,1.1384541988372803
3143,0.7967182993888855
3144,0.8524557948112488
3145,0.8588877320289612
3146,0.7317011952400208
3147,0.7542749643325806
3148,0.7494553923606873
3149,0.7658419013023376
3150,0.7131747007369995
3151,0.6889387369155884
3152,0.7957639098167419
3153,0.8061455488204956
3154,0.8478397130966187
3155,0.6015255451202393
3156,0.4886789619922638
3157,0.5055514574050903
3158,0.5370198488235474
3159,0.5935665965080261
3160,0.5998038053512573
3161,0.5954743027687073
3162,0.5570383667945862
3163,0.5408347845077515
3164,0.4694327116012573
3165,0.4576524496078491
3166,0.5977481007575989
3167,0.7607380747795105
3168,0.5884672403335571
3169,0.45932847261428833
3170,0.6982981562614441
3171,0.559607207775116
3172,0.5988752841949463
3173,0.7091100215911865
3174,0.5372616052627563
3175,0.42402783036231995
3176,0.4121827185153961
3177,0.5872026085853577
3178,0.4142288565635681
3179,0.4612593650817871
3180,0.4131734371185303
3181,0.9057490825653076
3182,0.7991986274719238
3183,0.6624981760978699
3184,0.542563796043396
3185,0.6099903583526611
3186,0.8361614942550659
3187,0.889150083065033
3188,0.9211875200271606
3189,0.5498526692390442
3190,0.5973462462425232
3191,0.5922086238861084
3192,0.47585049271583557
3193,0.4200785756111145
3194,0.49999794363975525
3195,0.5129607915878296
3196,0.5701597332954407
3197,0.4765334725379944
3198,0.5900901556015015
3199,0.6025618314743042
3200,0.8662759065628052
3201,1.024716854095459
3202,1.4311914443969727
3203,1.040366768836975
3204,1.096819281578064
3205,1.046299934387207
3206,0.8451201915740967
3207,0.5661313533782959
3208,0.7151541709899902
3209,0.6905384063720703
3210,0.6143775582313538
3211,0.6530281901359558
3212,0.6730655431747437
3213,0.6822643876075745
3214,0.7978939414024353
3215,0.6294697523117065
3216,0.5445984601974487
3217,0.5331881642341614
3218,0.6811521053314209
3219,0.5796253085136414
3220,0.524786114692688
3221,0.677030622959137
3222,0.8088957667350769
3223,0.8289323449134827
3224,0.8192744255065918
3225,0.7896013855934143
3226,0.7782508134841919
3227,0.7135492563247681
3228,0.7341644763946533
3229,0.6067050695419312
3230,0.6270059943199158
3231,0.6181727051734924
3232,0.6318812966346741
3233,0.672527551651001
3234,0.634637176990509
3235,0.6053944826126099
3236,0.6217576861381531
3237,0.7093552947044373
3238,0.7182232737541199
3239,0.8032578825950623
3240,0.7590115070343018
3241,0.5767272114753723
3242,0.4753163754940033
3243,0.513485848903656
3244,0.789583146572113
3245,0.49698323011398315
3246,0.611369252204895
3247,0.6403703093528748
3248,0.5108217000961304
3249,0.6662322282791138
3250,0.8886405825614929
3251,0.6702749133110046
3252,0.6095346808433533
3253,0.5942821502685547
3254,0.5673347115516663
3255,0.6479383111000061
3256,0.6648433208465576
3257,0.6844267249107361
3258,0.5948857665061951
3259,0.6321472525596619
3260,0.7198930978775024
3261,0.7163752913475037
3262,0.9712879061698914
3263,0.831230878829956
3264,0.8150121569633484
3265,0.9112388491630554
3266,0.9914553761482239
3267,0.9125529527664185
3268,0.8598009347915649
3269,0.7811411619186401
3270,0.8861583471298218
3271,0.8658425807952881
3272,0.8013755083084106
3273,0.7698059678077698
3274,0.8542481660842896
3275,0.7617859840393066
3276,0.7363396286964417
3277,0.6577126979827881
3278,0.6605738997459412
3279,0.6764436960220337
3280,0.611758828163147
3281,0.6863962411880493
3282,0.7024471163749695
3283,0.7408936023712158
3284,0.6584758162498474
3285,0.6799910068511963
3286,0.6485196352005005
3287,0.6733464598655701
3288,0.6593949198722839
3289,0.7964619994163513
3290,0.8555539846420288
3291,0.7538880109786987
3292,0.7580153346061707
3293,0.726565957069397
3294,0.7924875617027283
3295,0.7316019535064697
3296,0.8357884883880615
3297,0.7183127999305725
3298,0.7279679179191589
3299,0.7431797981262207
3300,0.6482132077217102
3301,0.668228030204773
3302,0.6441658735275269
3303,0.6447792053222656
3304,0.6113689541816711
3305,0.612637460231781
3306,0.6524508595466614
3307,0.564788818359375
3308,0.6471400856971741
3309,0.5402089357376099
3310,0.4896066188812256
3311,0.49599987268447876
3312,0.5319694876670837
3313,0.5465127825737
3314,0.6549455523490906
3315,0.6121030449867249
3316,0.5811981558799744
3317,0.6703658103942871
3318,0.6765296459197998
3319,0.7592901587486267
3320,0.7224407196044922
3321,0.7312306761741638
3322,0.6937646865844727
3323,0.9936841726303101
3324,0.9476324915885925
3325,0.7936381101608276
3326,0.6410470008850098
3327,0.49678802490234375
3328,0.6083437204360962
3329,0.5307284593582153
3330,0.5467926859855652
3331,0.5118838548660278
3332,0.5202021598815918
3333,0.45645833015441895
3334,0.4385302662849426
3335,0.36082056164741516
3336,0.4893827736377716
3337,0.40847882628440857
3338,0.4184979200363159
3339,0.39346617460250854
3340,0.662714958190918
3341,0.6048758029937744
3342,0.5787975192070007
3343,0.6390109062194824
3344,0.6984155774116516
3345,0.8542848825454712
3346,0.6304422616958618
3347,0.5424398183822632
3348,0.5121942162513733
3349,0.4582374393939972
3350,0.43445152044296265
3351,0.5652793645858765
3352,0.6280473470687866
3353,0.6254755258560181
3354,0.557501494884491
3355,0.5814990997314453
3356,0.4947800934314728
3357,0.6378564834594727
3358,0.4563717842102051
3359,0.43103116750717163
3360,0.5274934768676758
3361,0.472063273191452
3362,0.8184440732002258
3363,0.729106605052948
3364,0.5230629444122314
3365,0.557954728603363
3366,0.46944552659988403
3367,0.5378119349479675
3368,0.4724215269088745
3369,0.37337687611579895
3370,0.45866844058036804
3371,0.3984855115413666
3372,0.32237380743026733
3373,0.3037053346633911
3374,0.3355410099029541
3375,0.27762794494628906
3376,0.29233720898628235
3377,0.33881595730781555
3378,0.5270398855209351
3379,0.3856728672981262
3380,0.5884954333305359
3381,0.5091772675514221
3382,0.6993610262870789
3383,0.8204492330551147
3384,0.8123354315757751
3385,0.7384767532348633
3386,0.9162797331809998
3387,1.06855309009552
3388,0.735666811466217
3389,0.791519284248352
3390,0.7959609031677246
3391,0.7033904790878296
3392,0.9833391308784485
3393,0.7918145060539246
3394,0.8036078810691833
3395,0.8892425894737244
3396,0.7379933595657349
3397,0.7998962998390198
3398,0.7068376541137695
3399,0.8202687501907349
3400,0.7410473227500916
3401,0.7117762565612793
3402,0.7535142302513123
3403,0.7437595129013062
3404,0.7763709425926208
3405,0.6729544401168823
3406,0.7599312663078308
3407,0.8834500312805176
3408,0.906225323677063
3409,0.8379340171813965
3410,0.9355558156967163
3411,0.7637917995452881
3412,0.9104746580123901
3413,0.7444803714752197
3414,0.6982269883155823
3415,0.6583031415939331
3416,0.7093711495399475
3417,0.7435777187347412
3418,0.8093371987342834
3419,0.6139636039733887
3420,0.6432541608810425
3421,0.6280758380889893
3422,0.7085093855857849
3423,0.6726384162902832
3424,0.6599497199058533
3425,0.6263836622238159
3426,0.7793847322463989
3427,0.700767457485199
3428,0.7281196117401123
3429,0.7881584167480469
3430,0.7280511856079102
3431,0.6315550208091736
3432,0.6582080125808716
3433,0.7061940431594849
3434,0.7762529850006104
3435,0.7102712988853455
3436,0.7584773898124695
3437,0.8013901710510254
3438,0.5857751965522766
3439,0.6794232726097107
3440,0.5935431122779846
3441,0.5422810316085815
3442,0.5160190463066101
3443,0.4640708863735199
3444,0.5497463941574097
3445,0.45325571298599243
3446,0.5518807172775269
3447,0.5162829160690308
3448,0.6190411448478699
3449,0.7905524373054504
3450,0.8909404873847961
3451,0.7898626923561096
3452,0.8671927452087402
3453,0.7174313068389893
3454,0.7022590637207031
3455,0.8065487146377563
3456,0.8198116421699524
3457,0.9699749946594238
3458,0.8606525659561157
3459,0.9604087471961975
3460,0.9816692471504211
3461,0.9220196008682251
3462,0.9400510787963867
3463,0.9330557584762573
3464,0.9768136143684387
3465,0.8786938786506653
3466,0.7880492210388184
3467,0.9405760169029236
3468,0.920798659324646
3469,1.0072687864303589
3470,0.8579121828079224
3471,0.8148385286331177
3472,0.8611347079277039
3473,0.8303431868553162
3474,0.7344701290130615
3475,0.7921964526176453
3476,0.8162084221839905
3477,0.7639681100845337
3478,0.7298449873924255
3479,0.6261247992515564
3480,0.5954948663711548
3481,0.5930332541465759
3482,0.5824328064918518
3483,0.619170069694519
3484,0.6420844197273254
3485,0.862352728843689
3486,0.5339503884315491
3487,0.5943928956985474
3488,0.52043217420578
3489,0.5429412722587585
3490,0.6921297907829285
3491,0.8834405541419983
3492,0.7496375441551208
3493,0.7663628458976746
3494,0.9000356197357178
3495,0.9338659048080444
3496,0.9621161818504333
3497,0.8508839011192322
3498,0.8730385303497314
3499,0.6958427429199219
3500,0.5974237322807312
3501,0.6665163636207581
3502,0.6906732320785522
3503,0.5433151721954346
3504,0.6341038346290588
3505,0.6133289337158203
3506,0.6982537508010864
3507,0.8502392172813416
3508,0.7728936672210693
3509,0.8084394931793213
3510,0.7875607013702393
3511,1.1697368621826172
3512,0.859448254108429
3513,0.8424707055091858
3514,0.8562808036804199
3515,0.8256536722183228
3516,0.9311131834983826
3517,0.7515667676925659
3518,0.7739130258560181
3519,0.6660490036010742
3520,0.6433403491973877
3521,0.7117078900337219
3522,0.8929956555366516
3523,0.6867511868476868
3524,0.9073193669319153
3525,0.7889295816421509
3526,0.776411771774292
3527,0.6612262725830078
3528,0.7217820286750793
3529,0.6544936895370483
3530,0.5477283000946045
3531,0.6307673454284668
3532,0.7670632004737854
3533,0.6258333921432495
3534,0.6663010716438293
3535,0.7156352996826172
3536,0.8241938352584839
3537,0.7135704159736633
3538,0.6316727995872498
3539,0.8848392963409424
3540,0.6376901865005493
3541,0.6128987073898315
3542,0.6664912700653076
3543,0.6517055034637451
3544,0.6686452031135559
3545,0.665845513343811
3546,0.7649554014205933
3547,0.9374237656593323
3548,0.8786730170249939
3549,0.8485047221183777
3550,0.9911195635795593
3551,0.889808714389801
3552,0.8992997407913208
3553,0.8197116255760193
3554,0.8041512370109558
3555,0.7880392670631409
3556,0.6886565685272217
3557,0.5992481112480164
3558,0.6178160905838013
3559,0.5750800371170044
3560,0.6281898021697998
3561,0.6182084083557129
3562,0.5734149217605591
3563,0.47550123929977417
3564,0.5802555084228516
3565,0.5001139640808105
3566,0.5163827538490295
3567,0.4875670373439789
3568,0.5724599361419678
3569,0.49601635336875916
3570,0.5593286156654358
3571,0.5706145167350769
3572,0.5568300485610962
3573,0.5593165755271912
3574,0.6805546879768372
3575,0.6813720464706421
3576,0.5526626110076904
3577,0.5950950384140015
3578,0.5022767186164856
3579,0.49204403162002563
3580,0.6320245265960693
3581,0.6163274645805359
3582,0.658778965473175
3583,0.6891279220581055
3584,0.5429927706718445
3585,0.5863761901855469
3586,0.516620934009552
3587,0.5501585006713867
3588,0.5218887329101562
3589,0.4875328540802002
3590,0.6478549838066101
3591,0.7308536171913147
3592,0.35771942138671875
3593,0.3907261788845062
3594,0.39910686016082764
3595,0.3909074068069458
3596,0.389792799949646
3597,0.3993145525455475
3598,0.46443238854408264
3599,0.4602803885936737
3600,0.4302002489566803
3601,0.481930136680603
3602,0.6835278868675232
3603,0.6191489696502686
3604,0.5950928330421448
3605,0.6908858418464661
3606,0.7490332722663879
3607,0.5597673654556274
3608,0.7573080062866211
3609,0.8233148455619812
3610,0.5194178223609924
3611,0.5092324018478394
3612,0.41857582330703735
3613,0.425997257232666
3614,0.4185040593147278
3615,0.4645792245864868
3616,0.46343547105789185
3617,0.4681636393070221
3618,0.48460838198661804
3619,0.4570593535900116
3620,0.36314594745635986
3621,0.3533485233783722
3622,0.4122258424758911
3623,0.3806597888469696
3624,0.4816131293773651
3625,0.41538122296333313
3626,0.4588121175765991
3627,0.5423643589019775
3628,0.539618730545044
3629,0.7235004305839539
3630,0.47895896434783936
3631,0.48343440890312195
3632,0.4255288541316986
3633,0.4971615970134735
3634,0.40657204389572144
3635,0.6552050113677979
3636,0.6918129324913025
3637,0.4713655710220337
3638,0.6180171966552734
3639,0.6931306719779968
3640,0.7600576877593994
3641,0.8560429215431213
3642,0.9236886501312256
3643,0.8472387790679932
3644,0.6543226838111877
3645,0.765183687210083
3646,0.7849406599998474
3647,0.759597897529602
3648,0.7771138548851013
3649,0.8677206635475159
3650,0.7166710495948792
3651,0.6943801045417786
3652,0.8244850635528564
3653,0.7220908999443054
3654,0.6527512073516846
3655,0.6744495630264282
3656,0.7278188467025757
3657,0.5905455350875854
3658,0.6382728219032288
3659,0.5274427533149719
3660,0.586012601852417
3661,0.5056934952735901
3662,0.5302265286445618
3663,0.5754836201667786
3664,0.5219043493270874
3665,0.5397148132324219
3666,0.5948607921600342
3667,0.5777313113212585
3668,0.5282028317451477
3669,0.6540858745574951
3670,0.8889806270599365
3671,1.2234684228897095
3672,0.942747950553894
3673,0.9692322611808777
3674,0.9078865647315979
3675,1.0725570917129517
3676,0.9793393611907959
3677,1.0263464450836182
3678,1.0775316953659058
3679,1.1636507511138916
3680,1.36641526222229
3681,1.0964722633361816
3682,0.9944777488708496
3683,1.1072989702224731
3684,1.0994067192077637
3685,1.1347101926803589
3686,1.1776129007339478
3687,1.4031237363815308
3688,1.1475131511688232
3689,0.9049350023269653
3690,0.947196900844574
3691,0.9246801137924194
3692,0.9592379331588745
3693,1.0414422750473022
3694,1.0337183475494385
3695,0.9529136419296265
3696,0.9224693179130554
3697,0.8907604217529297
3698,0.9565176367759705
3699,0.7862524390220642
3700,0.8209530115127563
3701,0.7993088960647583
3702,0.7723744511604309
3703,0.9526626467704773
3704,0.9777808785438538
3705,0.9410732984542847
3706,0.7900984883308411
3707,0.8189429044723511
3708,0.9670296907424927
3709,0.7864851355552673
3710,0.7397134304046631
3711,0.7295854091644287
3712,0.7226042151451111
3713,0.7994067072868347
3714,0.6991292238235474
3715,0.8812798261642456
3716,0.9544209241867065
3717,0.947530210018158
3718,0.8978539109230042
3719,0.8389749526977539
3720,0.772042989730835
3721,0.6809903383255005
3722,0.6755014657974243
3723,0.6413254737854004
3724,0.6285380721092224
3725,0.6456477046012878
3726,0.6175282597541809
3727,0.6285045146942139
3728,0.7109664678573608
3729,0.6599346995353699
3730,0.6132311820983887
3731,0.732051432132721
3732,0.6457800269126892
3733,0.5816999077796936
3734,0.4579671621322632
3735,0.5376789569854736
3736,0.5824438333511353
3737,0.6027050614356995
3738,0.6687211394309998
3739,0.655195415019989
3740,0.6826248168945312
3741,0.6612979173660278
3742,0.7460367679595947
3743,0.7335308194160461
3744,0.7194153070449829
3745,0.7151209712028503
3746,0.7265580296516418
3747,0.8411352634429932
3748,0.9144310355186462
3749,0.9371638298034668
3750,0.9020149111747742
3751,0.7719664573669434
3752,0.759854793548584
3753,0.7252411842346191
3754,0.7828536629676819
3755,0.6856340765953064
3756,0.9008162021636963
3757,0.7982559204101562
3758,0.7130687236785889
3759,0.691843569278717
3760,0.6734178066253662
3761,0.6193594932556152
3762,0.5823211073875427
3763,0.5224483609199524
3764,0.6818896532058716
3765,1.1031677722930908
3766,1.240592360496521
3767,1.2857266664505005
3768,0.8534219264984131
3769,0.865353524684906
3770,0.8676820993423462
3771,0.8515634536743164
3772,0.7875598073005676
3773,0.8268465399742126
3774,0.9161023497581482
3775,0.8215702176094055
3776,0.8883680701255798
3777,1.0136592388153076
3778,0.8319405913352966
3779,0.8286272287368774
3780,0.6975711584091187
3781,0.7830937504768372
3782,0.7509959936141968
3783,0.8111646771430969
3784,0.7739433646202087
3785,0.8110954761505127
3786,0.7265185117721558
3787,0.7690995931625366
3788,0.7883946299552917
3789,0.7028114199638367
3790,0.7636076807975769
3791,0.7193673253059387
3792,0.6487440466880798
